id,source,brand,model,year,mileage,price_asked,wilaya,condition,url,scraped_at,source_weight,paint_flag,is_duplicate
ea54be0b-edab-495a-be9a-a6c597b64664,ouedkniss_reference,Renault,Clio,2019,75000,1033000,Oran,bon,seed/renault/clio/2019/75000/bon,2026-05-15T10:49:34.892276+00:00,0.6,,False
f4d6031c-defc-46eb-9357-909907650a9c,ouedkniss_reference,Renault,Clio,2019,90000,1031000,Sétif,bon,seed/renault/clio/2019/90000/bon,2026-05-15T10:49:35.297997+00:00,0.6,,False
8c35b9ca-dd67-43fb-aa23-c5f6bb48f2ea,ouedkniss_reference,Renault,Clio,2019,110000,990000,Constantine,bon,seed/renault/clio/2019/110000/bon,2026-05-15T10:49:35.739729+00:00,0.6,,False
adce9a51-afc7-4ff4-8e5e-4c35807e4529,ouedkniss_reference,Renault,Clio,2019,130000,838000,Alger,moyen,seed/renault/clio/2019/130000/moyen,2026-05-15T10:49:36.145183+00:00,0.6,,False
336cd17b-0f90-41f3-a169-fc78741bc71e,ouedkniss_reference,Renault,Clio,2019,155000,812000,Blida,moyen,seed/renault/clio/2019/155000/moyen,2026-05-15T10:49:36.494511+00:00,0.6,,False
ab587a18-9e5d-4d1f-8cfe-7040f7bfbc02,ouedkniss_reference,Renault,Clio,2019,180000,777000,Constantine,moyen,seed/renault/clio/2019/180000/moyen,2026-05-15T10:49:36.879532+00:00,0.6,,False
fcb879af-077a-45f7-97a0-342994d2d46f,ouedkniss_reference,Renault,Clio,2019,220000,557000,Blida,mauvais,seed/renault/clio/2019/220000/mauvais,2026-05-15T10:49:37.227608+00:00,0.6,,False
ccaebce2-7924-41e0-becf-1c8b2c985b10,ouedkniss_reference,Renault,Clio,2020,25000,1380000,Blida,excellent,seed/renault/clio/2020/25000/excellent,2026-05-15T10:49:37.688421+00:00,0.6,,False
15f9cfdc-026b-418e-b295-aeb5f910b274,ouedkniss_reference,Renault,Clio,2020,45000,1325000,Blida,excellent,seed/renault/clio/2020/45000/excellent,2026-05-15T10:49:38.038743+00:00,0.6,,False
c784ded6-eedd-4807-abf4-489e53518f3b,ouedkniss_reference,Renault,Clio,2020,60000,1232000,Blida,bon,seed/renault/clio/2020/60000/bon,2026-05-15T10:49:38.384322+00:00,0.6,,False
34d4f8cc-3c38-45b6-8055-94532b2f419f,ouedkniss_reference,Renault,Clio,2020,75000,1175000,Tizi Ouzou,bon,seed/renault/clio/2020/75000/bon,2026-05-15T10:49:38.791401+00:00,0.6,,False
0916ee51-6345-4092-99c7-0f4d493cc194,ouedkniss_reference,Renault,Clio,2020,90000,1203000,Blida,bon,seed/renault/clio/2020/90000/bon,2026-05-15T10:49:39.167025+00:00,0.6,,False
108ea681-054c-4508-ab85-d95205434809,ouedkniss_reference,Renault,Clio,2020,110000,1120000,Oran,bon,seed/renault/clio/2020/110000/bon,2026-05-15T10:49:39.544793+00:00,0.6,,False
e0cc5122-520c-4898-9519-f9733618a50c,ouedkniss_reference,Renault,Clio,2020,130000,981000,Alger,moyen,seed/renault/clio/2020/130000/moyen,2026-05-15T10:49:39.914458+00:00,0.6,,False
d9cfb84d-59fb-4341-b0a3-45fe896f996e,ouedkniss_reference,Renault,Clio,2020,155000,959000,Alger,moyen,seed/renault/clio/2020/155000/moyen,2026-05-15T10:49:40.288779+00:00,0.6,,False
83266da6-214c-415e-b550-37ee37bb5686,ouedkniss_reference,Renault,Clio,2020,180000,848000,Alger,moyen,seed/renault/clio/2020/180000/moyen,2026-05-15T10:49:40.664754+00:00,0.6,,False
c3d2ce84-6b0f-4128-a6cd-390d91d649c2,ouedkniss_reference,Renault,Clio,2020,220000,658000,Alger,mauvais,seed/renault/clio/2020/220000/mauvais,2026-05-15T10:49:40.994403+00:00,0.6,,False
c858d474-5882-455a-8221-a66c6c190d39,ouedkniss_reference,Dacia,Logan,2016,25000,641000,Oran,excellent,seed/dacia/logan/2016/25000/excellent,2026-05-15T10:49:41.353263+00:00,0.6,,False
38f95be5-da8f-45f5-a0ce-1c9e09d9d9b4,ouedkniss_reference,Dacia,Logan,2016,45000,660000,Boumerdès,excellent,seed/dacia/logan/2016/45000/excellent,2026-05-15T10:49:41.726625+00:00,0.6,,False
f1992a0a-483c-478d-abf3-5f3ebcae4d06,ouedkniss_reference,Dacia,Logan,2016,60000,577000,Boumerdès,bon,seed/dacia/logan/2016/60000/bon,2026-05-15T10:49:42.109344+00:00,0.6,,False
8aa67081-8782-4659-a431-e3e448df2bdb,ouedkniss_reference,Dacia,Logan,2016,75000,587000,Boumerdès,bon,seed/dacia/logan/2016/75000/bon,2026-05-15T10:49:42.454314+00:00,0.6,,False
df2eaf40-d699-4d9b-b8b3-ab38abcf3d93,ouedkniss_reference,Dacia,Logan,2016,90000,524000,Boumerdès,bon,seed/dacia/logan/2016/90000/bon,2026-05-15T10:49:42.85447+00:00,0.6,,False
c3edd13b-d590-43ca-953a-25b330c76997,ouedkniss_reference,Dacia,Logan,2016,110000,550000,Sétif,bon,seed/dacia/logan/2016/110000/bon,2026-05-15T10:49:43.214496+00:00,0.6,,False
cb31f7bb-e1c9-4eb3-919f-4d46dae203e7,ouedkniss_reference,Dacia,Logan,2016,130000,426000,Sétif,moyen,seed/dacia/logan/2016/130000/moyen,2026-05-15T10:49:43.546896+00:00,0.6,,False
3bdef933-56d1-4544-b0c2-25475dd72cef,ouedkniss_reference,Dacia,Logan,2016,155000,436000,Annaba,moyen,seed/dacia/logan/2016/155000/moyen,2026-05-15T10:49:43.944063+00:00,0.6,,False
39669257-b6f6-46ab-9953-5b2c80e3363f,ouedkniss_reference,Dacia,Logan,2016,180000,385000,Tizi Ouzou,moyen,seed/dacia/logan/2016/180000/moyen,2026-05-15T10:49:44.298219+00:00,0.6,,False
e46de28e-2bfe-4892-b7e5-695a46500dc1,ouedkniss_reference,Dacia,Logan,2016,220000,315000,Boumerdès,mauvais,seed/dacia/logan/2016/220000/mauvais,2026-05-15T10:49:44.69412+00:00,0.6,,False
432f222e-9cde-4a39-a13e-7d90dd033ae9,ouedkniss_reference,Dacia,Logan,2017,25000,750000,Tizi Ouzou,excellent,seed/dacia/logan/2017/25000/excellent,2026-05-15T10:49:45.066296+00:00,0.6,,False
8b40f39d-187b-4821-950d-0bf486b0a589,ouedkniss_reference,Dacia,Logan,2017,45000,692000,Blida,excellent,seed/dacia/logan/2017/45000/excellent,2026-05-15T10:49:45.426153+00:00,0.6,,False
8707e780-cc2a-4622-8009-65d4cc955bc2,ouedkniss_reference,Dacia,Logan,2017,60000,645000,Boumerdès,bon,seed/dacia/logan/2017/60000/bon,2026-05-15T10:49:45.796954+00:00,0.6,,False
3c1980e7-dc5e-4841-b1c5-1092521d0ae7,ouedkniss_reference,Dacia,Logan,2017,75000,596000,Blida,bon,seed/dacia/logan/2017/75000/bon,2026-05-15T10:49:46.219563+00:00,0.6,,False
7d34f43e-92dc-49b4-9b87-df15236f4957,ouedkniss_reference,Dacia,Logan,2017,90000,596000,Tizi Ouzou,bon,seed/dacia/logan/2017/90000/bon,2026-05-15T10:49:46.604608+00:00,0.6,,False
31151981-542f-4e2a-94ba-5ac8cacf988c,ouedkniss_reference,Dacia,Logan,2017,110000,579000,Sétif,bon,seed/dacia/logan/2017/110000/bon,2026-05-15T10:49:47.014897+00:00,0.6,,False
b185af73-7e45-4f30-9f17-a784f8c6ad71,ouedkniss_reference,Dacia,Logan,2017,130000,481000,Tizi Ouzou,moyen,seed/dacia/logan/2017/130000/moyen,2026-05-15T10:49:47.477128+00:00,0.6,,False
f5bc857e-2edd-47c9-8456-dd267630978d,ouedkniss_reference,Dacia,Logan,2017,155000,484000,Boumerdès,moyen,seed/dacia/logan/2017/155000/moyen,2026-05-15T10:49:47.902924+00:00,0.6,,False
a302acf9-e39c-4e93-b123-8fde7a7a3a1e,ouedkniss_reference,Dacia,Logan,2017,180000,461000,Sétif,moyen,seed/dacia/logan/2017/180000/moyen,2026-05-15T10:49:48.597788+00:00,0.6,,False
403ed884-313f-4342-935a-15473e5a9963,ouedkniss_reference,Dacia,Logan,2017,220000,350000,Boumerdès,mauvais,seed/dacia/logan/2017/220000/mauvais,2026-05-15T10:49:49.236454+00:00,0.6,,False
4b28b079-7a27-4821-84ca-0124262bb770,ouedkniss_reference,Dacia,Logan,2018,25000,782000,Blida,excellent,seed/dacia/logan/2018/25000/excellent,2026-05-15T10:49:49.607032+00:00,0.6,,False
8d2bcd9f-cfbf-450a-bfa5-f5eca6ccd584,ouedkniss_reference,Dacia,Logan,2018,45000,776000,Annaba,excellent,seed/dacia/logan/2018/45000/excellent,2026-05-15T10:49:50.006936+00:00,0.6,,False
840ad378-ad76-42d8-ba44-81606dc69b62,ouedkniss_reference,Dacia,Logan,2018,60000,738000,Alger,bon,seed/dacia/logan/2018/60000/bon,2026-05-15T10:49:50.328313+00:00,0.6,,False
b0da14b1-5cce-4f29-ad16-ee25cf0d48e5,ouedkniss_reference,Dacia,Logan,2018,75000,718000,Boumerdès,bon,seed/dacia/logan/2018/75000/bon,2026-05-15T10:49:50.668003+00:00,0.6,,False
0fa45bfd-fd08-441e-8eeb-aac70f612df4,ouedkniss_reference,Dacia,Logan,2018,90000,660000,Tizi Ouzou,bon,seed/dacia/logan/2018/90000/bon,2026-05-15T10:49:51.234137+00:00,0.6,,False
a057383e-66bf-47cc-9df8-59974096f55b,ouedkniss_reference,Dacia,Logan,2018,110000,684000,Annaba,bon,seed/dacia/logan/2018/110000/bon,2026-05-15T10:49:51.65791+00:00,0.6,,False
f54a44e3-304a-4242-bdd0-d317298e70cb,ouedkniss_reference,Dacia,Logan,2018,130000,565000,Constantine,moyen,seed/dacia/logan/2018/130000/moyen,2026-05-15T10:49:52.016507+00:00,0.6,,False
88215a8e-c03d-4fd6-9d83-5368d0f3ed2b,ouedkniss_reference,Dacia,Logan,2018,155000,535000,Boumerdès,moyen,seed/dacia/logan/2018/155000/moyen,2026-05-15T10:49:52.369349+00:00,0.6,,False
4b0ac092-0305-48d6-bb37-47416667b1db,ouedkniss_reference,Dacia,Logan,2018,180000,497000,Annaba,moyen,seed/dacia/logan/2018/180000/moyen,2026-05-15T10:49:52.687333+00:00,0.6,,False
ef7a12e1-4dc0-4b46-9068-15a10604e192,ouedkniss_reference,Dacia,Logan,2018,220000,366000,Constantine,mauvais,seed/dacia/logan/2018/220000/mauvais,2026-05-15T10:49:53.017272+00:00,0.6,,False
7cdd238a-3664-4be7-aba4-fdf2e847740e,ouedkniss_reference,Dacia,Logan,2019,25000,896000,Annaba,excellent,seed/dacia/logan/2019/25000/excellent,2026-05-15T10:49:53.365411+00:00,0.6,,False
50c72d85-72a6-423e-8f6d-32e521af237d,ouedkniss_reference,Dacia,Logan,2019,45000,854000,Constantine,excellent,seed/dacia/logan/2019/45000/excellent,2026-05-15T10:49:53.739696+00:00,0.6,,False
fbaae677-40e7-4a01-af14-5f1fba6dcc21,ouedkniss_reference,Dacia,Logan,2019,60000,830000,Alger,bon,seed/dacia/logan/2019/60000/bon,2026-05-15T10:49:54.073599+00:00,0.6,,False
1e64d36c-3e39-429f-b01e-7357dcd1f871,ouedkniss_reference,Dacia,Logan,2019,75000,827000,Sétif,bon,seed/dacia/logan/2019/75000/bon,2026-05-15T10:49:54.417753+00:00,0.6,,False
8b55dd10-1706-4c91-9a52-af5f38ee007d,ouedkniss_reference,Dacia,Logan,2019,90000,776000,Sétif,bon,seed/dacia/logan/2019/90000/bon,2026-05-15T10:49:54.758622+00:00,0.6,,False
328fade7-36c6-4c72-9d84-682c4c4955a7,ouedkniss_reference,Dacia,Logan,2019,110000,746000,Alger,bon,seed/dacia/logan/2019/110000/bon,2026-05-15T10:49:55.117494+00:00,0.6,,False
92f46c0d-122e-44e9-b620-0972784a118b,ouedkniss_reference,Dacia,Logan,2019,130000,621000,Sétif,moyen,seed/dacia/logan/2019/130000/moyen,2026-05-15T10:49:55.481244+00:00,0.6,,False
3b3d880b-5574-44a7-939a-147d9fdf594f,ouedkniss_reference,Dacia,Logan,2019,155000,624000,Blida,moyen,seed/dacia/logan/2019/155000/moyen,2026-05-15T10:49:55.835369+00:00,0.6,,False
51add3ea-c695-4458-b1e8-3b01d3e24fa5,ouedkniss_reference,Dacia,Logan,2019,180000,583000,Tizi Ouzou,moyen,seed/dacia/logan/2019/180000/moyen,2026-05-15T10:49:56.286416+00:00,0.6,,False
5887d6eb-620b-4d9f-b4dc-549d6f2598da,ouedkniss_reference,Dacia,Logan,2019,220000,441000,Alger,mauvais,seed/dacia/logan/2019/220000/mauvais,2026-05-15T10:49:56.62718+00:00,0.6,,False
4d823fae-79db-43d8-a80c-dfda3c94807f,ouedkniss_reference,Dacia,Logan,2020,25000,1023000,Oran,excellent,seed/dacia/logan/2020/25000/excellent,2026-05-15T10:49:56.955745+00:00,0.6,,False
e20c94de-8220-4ed4-87a4-6ec134af833d,ouedkniss_reference,Dacia,Logan,2020,45000,1038000,Oran,excellent,seed/dacia/logan/2020/45000/excellent,2026-05-15T10:49:57.3266+00:00,0.6,,False
7014aa46-e4ac-4294-9920-a043b43ab868,ouedkniss_reference,Dacia,Logan,2020,60000,924000,Blida,bon,seed/dacia/logan/2020/60000/bon,2026-05-15T10:49:57.70528+00:00,0.6,,False
4197afc3-45fc-442c-9539-b7a9a156a3ca,ouedkniss_reference,Dacia,Logan,2020,75000,932000,Tizi Ouzou,bon,seed/dacia/logan/2020/75000/bon,2026-05-15T10:49:58.032477+00:00,0.6,,False
5eede509-a72b-4bd4-bd05-a03b0499c5ac,ouedkniss_reference,Dacia,Logan,2020,90000,908000,Tizi Ouzou,bon,seed/dacia/logan/2020/90000/bon,2026-05-15T10:49:58.361183+00:00,0.6,,False
d73894e3-1067-4759-8c0f-206968b624e1,ouedkniss_reference,Dacia,Logan,2020,110000,843000,Alger,bon,seed/dacia/logan/2020/110000/bon,2026-05-15T10:49:58.742841+00:00,0.6,,False
f8de3957-4b0e-4843-8bac-ab3a6169aabf,ouedkniss_reference,Dacia,Logan,2020,130000,733000,Tizi Ouzou,moyen,seed/dacia/logan/2020/130000/moyen,2026-05-15T10:49:59.147231+00:00,0.6,,False
07333ab9-49f1-4a2a-8373-74cab18a79db,ouedkniss_reference,Dacia,Logan,2020,155000,680000,Boumerdès,moyen,seed/dacia/logan/2020/155000/moyen,2026-05-15T10:49:59.499778+00:00,0.6,,False
bc6b49e0-11cc-4542-a24b-1e42ba399157,ouedkniss_reference,Dacia,Logan,2020,180000,642000,Tizi Ouzou,moyen,seed/dacia/logan/2020/180000/moyen,2026-05-15T10:49:59.936981+00:00,0.6,,False
2b02afb1-d52d-4b16-a64d-969486d0139c,ouedkniss_reference,Dacia,Logan,2020,220000,477000,Sétif,mauvais,seed/dacia/logan/2020/220000/mauvais,2026-05-15T10:50:00.26353+00:00,0.6,,False
909dd7ae-2296-4a3f-aea5-b99b0c03ee67,ouedkniss_reference,Dacia,Sandero,2016,25000,815000,Annaba,excellent,seed/dacia/sandero/2016/25000/excellent,2026-05-15T10:50:00.778166+00:00,0.6,,False
61acffd4-5806-45ed-8406-3ad67ccfa65c,ouedkniss_reference,Dacia,Sandero,2016,45000,759000,Boumerdès,excellent,seed/dacia/sandero/2016/45000/excellent,2026-05-15T10:50:01.225483+00:00,0.6,,False
9d028ce3-781a-4c0e-8478-e3243a076a80,ouedkniss_reference,Dacia,Sandero,2016,60000,704000,Blida,bon,seed/dacia/sandero/2016/60000/bon,2026-05-15T10:50:01.947785+00:00,0.6,,False
2d539406-e89e-4f14-9e60-b20688a39b92,ouedkniss_reference,Dacia,Sandero,2016,75000,677000,Oran,bon,seed/dacia/sandero/2016/75000/bon,2026-05-15T10:50:02.297344+00:00,0.6,,False
7c9a09df-7faf-4bf6-a023-48d03e331bce,ouedkniss_reference,Dacia,Sandero,2016,90000,656000,Constantine,bon,seed/dacia/sandero/2016/90000/bon,2026-05-15T10:50:02.756632+00:00,0.6,,False
3a34da1c-17c3-41fa-9b5b-c886e7b226cb,ouedkniss_reference,Dacia,Sandero,2016,110000,621000,Tizi Ouzou,bon,seed/dacia/sandero/2016/110000/bon,2026-05-15T10:50:03.121501+00:00,0.6,,False
850ade84-5949-434d-b4e2-d29896850261,ouedkniss_reference,Dacia,Sandero,2016,130000,525000,Boumerdès,moyen,seed/dacia/sandero/2016/130000/moyen,2026-05-15T10:50:03.505457+00:00,0.6,,False
bda4844b-cea5-46f1-9c2a-d9161fb3993d,ouedkniss_reference,Dacia,Sandero,2016,155000,499000,Blida,moyen,seed/dacia/sandero/2016/155000/moyen,2026-05-15T10:50:03.849852+00:00,0.6,,False
c1d37cc5-dbbb-4684-8d7e-506ea968a846,ouedkniss_reference,Dacia,Sandero,2016,180000,477000,Blida,moyen,seed/dacia/sandero/2016/180000/moyen,2026-05-15T10:50:04.202981+00:00,0.6,,False
d4854f25-cf6b-4cfe-9ee3-39ba13050986,ouedkniss_reference,Dacia,Sandero,2016,220000,355000,Constantine,mauvais,seed/dacia/sandero/2016/220000/mauvais,2026-05-15T10:50:04.563863+00:00,0.6,,False
3525a28f-72b3-47ce-9820-3284092f4e07,ouedkniss_reference,Dacia,Sandero,2017,25000,872000,Boumerdès,excellent,seed/dacia/sandero/2017/25000/excellent,2026-05-15T10:50:04.929901+00:00,0.6,,False
b8050cc1-81f8-4e7e-9145-afd7b1912bd4,ouedkniss_reference,Dacia,Sandero,2017,45000,866000,Tizi Ouzou,excellent,seed/dacia/sandero/2017/45000/excellent,2026-05-15T10:50:05.280323+00:00,0.6,,False
7e254da4-e06f-4a31-a124-eca69c00201d,ouedkniss_reference,Dacia,Sandero,2017,60000,754000,Annaba,bon,seed/dacia/sandero/2017/60000/bon,2026-05-15T10:50:05.623579+00:00,0.6,,False
c1f7ccb9-0c83-40b1-b1c7-7adc48cac8be,ouedkniss_reference,Dacia,Sandero,2017,75000,767000,Annaba,bon,seed/dacia/sandero/2017/75000/bon,2026-05-15T10:50:05.978854+00:00,0.6,,False
30c5f560-53af-4855-a2e3-dbc063e9423a,ouedkniss_reference,Dacia,Sandero,2017,90000,747000,Constantine,bon,seed/dacia/sandero/2017/90000/bon,2026-05-15T10:50:06.318302+00:00,0.6,,False
35715bc5-f264-47d0-bdb6-f8dcb88fe7a8,ouedkniss_reference,Dacia,Sandero,2017,110000,703000,Blida,bon,seed/dacia/sandero/2017/110000/bon,2026-05-15T10:50:06.707338+00:00,0.6,,False
59361bf3-278f-4269-832f-137affac429b,ouedkniss_reference,Dacia,Sandero,2017,130000,592000,Tizi Ouzou,moyen,seed/dacia/sandero/2017/130000/moyen,2026-05-15T10:50:07.09348+00:00,0.6,,False
b2d78ffb-ca33-40ae-8263-c96cb0bd50f8,ouedkniss_reference,Dacia,Sandero,2017,155000,542000,Blida,moyen,seed/dacia/sandero/2017/155000/moyen,2026-05-15T10:50:07.45594+00:00,0.6,,False
06d82eb6-c632-4c56-af59-5e93a2ffb985,ouedkniss_reference,Dacia,Sandero,2017,180000,542000,Alger,moyen,seed/dacia/sandero/2017/180000/moyen,2026-05-15T10:50:07.827917+00:00,0.6,,False
c59b15e6-85f8-433a-b4c5-821639f91d6c,ouedkniss_reference,Dacia,Sandero,2017,220000,429000,Alger,mauvais,seed/dacia/sandero/2017/220000/mauvais,2026-05-15T10:50:08.200058+00:00,0.6,,False
41b993d1-2f0d-4fb0-8390-a917591d46a0,ouedkniss_reference,Dacia,Sandero,2018,25000,1025000,Blida,excellent,seed/dacia/sandero/2018/25000/excellent,2026-05-15T10:50:08.579025+00:00,0.6,,False
7918fb01-1a17-44c0-9578-fb4882f05717,ouedkniss_reference,Dacia,Sandero,2018,45000,975000,Sétif,excellent,seed/dacia/sandero/2018/45000/excellent,2026-05-15T10:50:08.949413+00:00,0.6,,False
87b31a2b-48e3-4a2b-83c1-139ee74501b0,ouedkniss_reference,Dacia,Sandero,2018,60000,887000,Oran,bon,seed/dacia/sandero/2018/60000/bon,2026-05-15T10:50:09.314794+00:00,0.6,,False
178b175a-0a39-4920-a711-eb86d1985b84,ouedkniss_reference,Dacia,Sandero,2018,75000,823000,Alger,bon,seed/dacia/sandero/2018/75000/bon,2026-05-15T10:50:09.673669+00:00,0.6,,False
0026e30e-a5e6-4b2b-8430-3b881de126f2,ouedkniss_reference,Dacia,Sandero,2018,90000,845000,Sétif,bon,seed/dacia/sandero/2018/90000/bon,2026-05-15T10:50:09.996274+00:00,0.6,,False
f9c3f54c-cbee-4225-9f17-81ec695edde6,ouedkniss_reference,Dacia,Sandero,2018,110000,792000,Annaba,bon,seed/dacia/sandero/2018/110000/bon,2026-05-15T10:50:10.327015+00:00,0.6,,False
e0f3c709-c76b-4956-be66-9066d4bf9361,ouedkniss_reference,Dacia,Sandero,2018,130000,647000,Sétif,moyen,seed/dacia/sandero/2018/130000/moyen,2026-05-15T10:50:10.659998+00:00,0.6,,False
0b406320-d5f9-4d7f-b091-df76697f2751,ouedkniss_reference,Dacia,Sandero,2018,155000,642000,Blida,moyen,seed/dacia/sandero/2018/155000/moyen,2026-05-15T10:50:10.998298+00:00,0.6,,False
a798bfe0-be56-40c8-a386-c699bfccab66,ouedkniss_reference,Dacia,Sandero,2018,180000,612000,Oran,moyen,seed/dacia/sandero/2018/180000/moyen,2026-05-15T10:50:11.335534+00:00,0.6,,False
e3745ac8-e937-4432-9138-7315f0ff853a,ouedkniss_reference,Dacia,Sandero,2018,220000,468000,Constantine,mauvais,seed/dacia/sandero/2018/220000/mauvais,2026-05-15T10:50:11.699801+00:00,0.6,,False
9909e125-576f-45e2-8217-557b5810a3fe,ouedkniss_reference,Dacia,Sandero,2019,25000,1162000,Sétif,excellent,seed/dacia/sandero/2019/25000/excellent,2026-05-15T10:50:12.033975+00:00,0.6,,False
2dda69bc-9659-41d7-aa7e-af19be5771f3,ouedkniss_reference,Dacia,Sandero,2019,45000,1110000,Constantine,excellent,seed/dacia/sandero/2019/45000/excellent,2026-05-15T10:50:12.386767+00:00,0.6,,False
821e6643-63ce-4218-b22f-4aa45babf9bb,ouedkniss_reference,Dacia,Sandero,2019,60000,952000,Sétif,bon,seed/dacia/sandero/2019/60000/bon,2026-05-15T10:50:12.746815+00:00,0.6,,False
814815da-6271-48b0-9e9a-010450602bd2,ouedkniss_reference,Dacia,Sandero,2019,75000,952000,Alger,bon,seed/dacia/sandero/2019/75000/bon,2026-05-15T10:50:13.088774+00:00,0.6,,False
72912839-5555-463b-829f-85662f38cad3,ouedkniss_reference,Dacia,Sandero,2019,90000,955000,Oran,bon,seed/dacia/sandero/2019/90000/bon,2026-05-15T10:50:13.44757+00:00,0.6,,False
ed896c85-db36-412d-95b5-4fcfeb514cfa,ouedkniss_reference,Dacia,Sandero,2019,110000,891000,Oran,bon,seed/dacia/sandero/2019/110000/bon,2026-05-15T10:50:13.793248+00:00,0.6,,False
3dd09e24-fd35-47c5-a3ac-3117905e44dc,ouedkniss_reference,Dacia,Sandero,2019,130000,764000,Oran,moyen,seed/dacia/sandero/2019/130000/moyen,2026-05-15T10:50:14.179551+00:00,0.6,,False
d1472f00-4305-4c91-ad0e-573b4f0e00ce,ouedkniss_reference,Dacia,Sandero,2019,155000,692000,Tizi Ouzou,moyen,seed/dacia/sandero/2019/155000/moyen,2026-05-15T10:50:14.532381+00:00,0.6,,False
07bc9cf7-3a5d-4b27-9ce6-53cc586e25e2,ouedkniss_reference,Dacia,Sandero,2019,180000,716000,Annaba,moyen,seed/dacia/sandero/2019/180000/moyen,2026-05-15T10:50:14.914092+00:00,0.6,,False
bb193f84-326e-4c40-a01d-634a56711e8c,ouedkniss_reference,Dacia,Sandero,2019,220000,510000,Tizi Ouzou,mauvais,seed/dacia/sandero/2019/220000/mauvais,2026-05-15T10:50:15.256669+00:00,0.6,,False
3ee7bdd7-2a0f-450c-bb4e-4695232816c7,ouedkniss_reference,Dacia,Sandero,2020,25000,1290000,Constantine,excellent,seed/dacia/sandero/2020/25000/excellent,2026-05-15T10:50:15.599217+00:00,0.6,,False
a4854522-cbdb-41ae-858b-b3b3c4865d8e,ouedkniss_reference,Dacia,Sandero,2020,45000,1269000,Blida,excellent,seed/dacia/sandero/2020/45000/excellent,2026-05-15T10:50:15.944753+00:00,0.6,,False
b463c4ea-14a8-4384-839f-c959fa1a58a1,ouedkniss_reference,Dacia,Sandero,2020,60000,1159000,Annaba,bon,seed/dacia/sandero/2020/60000/bon,2026-05-15T10:50:16.30713+00:00,0.6,,False
2b3094bf-a2c6-4c06-ba96-6a96a7a1d778,ouedkniss_reference,Dacia,Sandero,2020,75000,1057000,Sétif,bon,seed/dacia/sandero/2020/75000/bon,2026-05-15T10:50:16.675689+00:00,0.6,,False
128b592e-5cb3-4f85-a23b-98de14e2d55f,ouedkniss_reference,Dacia,Sandero,2020,90000,1064000,Blida,bon,seed/dacia/sandero/2020/90000/bon,2026-05-15T10:50:17.044+00:00,0.6,,False
aa778010-4b42-45d5-953e-909edf953ba2,ouedkniss_reference,Dacia,Sandero,2020,110000,1043000,Annaba,bon,seed/dacia/sandero/2020/110000/bon,2026-05-15T10:50:17.423406+00:00,0.6,,False
7ccbb42a-8747-4f52-b222-c125389b7c47,ouedkniss_reference,Dacia,Sandero,2020,130000,878000,Blida,moyen,seed/dacia/sandero/2020/130000/moyen,2026-05-15T10:50:17.865095+00:00,0.6,,False
4ff81f1c-cabe-40fd-a72f-e3df177c2af9,ouedkniss_reference,Dacia,Sandero,2020,155000,854000,Sétif,moyen,seed/dacia/sandero/2020/155000/moyen,2026-05-15T10:50:18.221236+00:00,0.6,,False
7c1b8d39-ddb5-41cb-99ef-d31a42cc7874,ouedkniss_reference,Dacia,Sandero,2020,180000,796000,Boumerdès,moyen,seed/dacia/sandero/2020/180000/moyen,2026-05-15T10:50:18.575525+00:00,0.6,,False
5b07d5d2-8f16-42cc-86cc-9d9054487876,ouedkniss_reference,Dacia,Sandero,2020,220000,565000,Alger,mauvais,seed/dacia/sandero/2020/220000/mauvais,2026-05-15T10:50:18.946252+00:00,0.6,,False
ffc000e3-e5f3-45e2-b69b-202cb50c9343,ouedkniss_reference,Toyota,Corolla,2015,25000,1664000,Oran,excellent,seed/toyota/corolla/2015/25000/excellent,2026-05-15T10:50:19.29278+00:00,0.6,,False
3b3d3570-d09d-429d-845b-7789aef88520,ouedkniss_reference,Toyota,Corolla,2015,45000,1587000,Sétif,excellent,seed/toyota/corolla/2015/45000/excellent,2026-05-15T10:50:19.649291+00:00,0.6,,False
22c4a053-4785-4dab-bf2b-020ca6403c3d,ouedkniss_reference,Toyota,Corolla,2015,60000,1469000,Alger,bon,seed/toyota/corolla/2015/60000/bon,2026-05-15T10:50:20.012782+00:00,0.6,,False
160ae40b-340c-4312-8e13-41b409ccfdf0,ouedkniss_reference,Toyota,Corolla,2015,75000,1375000,Tizi Ouzou,bon,seed/toyota/corolla/2015/75000/bon,2026-05-15T10:50:20.369232+00:00,0.6,,False
9f4663a5-725a-46ff-9734-9e67ae9a7e35,ouedkniss_reference,Toyota,Corolla,2015,90000,1371000,Annaba,bon,seed/toyota/corolla/2015/90000/bon,2026-05-15T10:50:20.77434+00:00,0.6,,False
e346e226-e979-4102-ab9d-bd1e16712d56,ouedkniss_reference,Toyota,Corolla,2015,110000,1378000,Sétif,bon,seed/toyota/corolla/2015/110000/bon,2026-05-15T10:50:21.139598+00:00,0.6,,False
8caf3f01-3f74-4177-beae-dc71d4563e01,ouedkniss_reference,Toyota,Corolla,2015,130000,1067000,Boumerdès,moyen,seed/toyota/corolla/2015/130000/moyen,2026-05-15T10:50:21.53801+00:00,0.6,,False
0a7acdac-ab40-4716-9980-02ea449cd661,ouedkniss_reference,Toyota,Corolla,2015,155000,1007000,Oran,moyen,seed/toyota/corolla/2015/155000/moyen,2026-05-15T10:50:21.913661+00:00,0.6,,False
